,hotel,commentaire,note
1880,ibis Paris Grands Boulevards Opera 9eme, déconseille fortement si mauvaise chambre chambre 334 ascenseur très sale donc si réservez cet hôtel demander photo chambre éviter mest arrivé,1
1881,ibis Paris Grands Boulevards Opera 9eme, passé 3 nuits cet hotel très bien situé personnel sympathique prix etait vraiment très correcte recommandons cet hotel reviendrons tout cas lors dun prochain séjour paris,0
1882,ibis Paris Grands Boulevards Opera 9eme, lemplacement cet hotel vraiment très bien quartier très animé proche grands boulevards idéal famille connexion internet excellente super rapide staff super sympa soir soir matin petit déjeuner chambres simples taille moyenne petits déjeuners biens quil faut existe plus copieux décoration a refaite plutôt jolie certaines chambres refaites encore toutes pouvez tomber chambres vieillotets accès métro bus autres transports très très faciles vraiment parfait court séjour entre 4 nuits seul truc léger carte room service a peu choix quartier propose tellement choses autour,0
1883,ibis Paris Grands Boulevards Opera 9eme, 2ème séjour déception contraire espaces communs rénovés look cosy très joli accueil efficace disponible demandé 1 chambre spacieuse sans moquette vue rue tous critères tenus compte bonne literie rue bruyante aucune nuisance car 2 rangées fenêtres quartier très vivant plein bons restos proche 2 stations métro idéal visiter paris petitdéjeuner tb mention spéciale dame responsable salle extrêmement bienveillante bravo,0
1884,ibis Paris Grands Boulevards Opera 9eme, lhôtel situé rue faubourg montmartre proche chez chartier quartier très animé très centrale visite paris lhôtel a rénové goût style bobo chic chambres demeurent malgré tout petite cest paris mention spéciale petit déjeuner très varié qualité notamment viennoiserie personnel agréable professionnel,0
1885,ibis Paris Grands Boulevards Opera 9eme, accueil départ chaleureux professionnel comme lhabitudele personnel prévenant sans être obséquieux petit déjeuner peu pauvre manquait pain croissants cest rentrer lordre,0
1886,ibis Paris Grands Boulevards Opera 9eme, hotel très bien situé excellent petitdéjeuner accueil parfait bagagerie avant après obtention chambre personnel sympa a recommander tous ceux veulent emplacement proche centre,0
1887,ibis Paris Grands Boulevards Opera 9eme, nuit cet hôtel proximité grands boulevards théâtres but visite paris accueil chaleureux chambre salle deau correctes petits déjeuners basiques suffisant nuit,1
1888,ibis Paris Grands Boulevards Opera 9eme, cet hôtel très bien situé 2 grands magasins operans restés 3 nuits aucun bruit personnel très agréable réception pdj grande salle refaite neuf choix suffisant dame responsable lieu toujours aussi avenante depuis années contre si baignoire attention ça glisse peu,0
1889,ibis Paris Grands Boulevards Opera 9eme, hôtel très bien situé personnel très accueillant très aimable hôtel très propre passé excellent séjour non loin montmartre grands magasins a noter métro 2 minutes pied hôtel,0
1890,ibis Paris Grands Boulevards Opera 9eme, chambre taille standing supérieur rapport normes ibis habituelles salle bain dimensions plus accessibles salle petit déjeuner décoration lambiance cosi petit déjeuner sans surprise comme plupart ibis,0
1891,ibis Paris Grands Boulevards Opera 9eme, établissement très bien situé quartier vivant sympathique personnel très agréable lécoute seul bémol service petit déjeuner trop éparpillé laffluence nest gérée personnel nest suffisant attendre 10 h 00 obtenir jus dorange viennoiserie simplement cuillère dommage,0
1892,ibis Paris Grands Boulevards Opera 9eme, chambre qu’on m’a donnée grenier peut considérer chambre plus cet hôtel hauteur sous plafond doit dépasser 190m sent plafond tête n’est digne d’un hôtel ça peut dortoir quelque chose genre autres services utilisé l’hôtel donne envie l’envie quitter plus tôt,1
1893,ibis Paris Grands Boulevards Opera 9eme, prix nuit 107 euro chambre moins 8m2 hors salle bain ¹àheureusement hauteur inférieure 2m20 apres avoir indiqué étonnement réception chambre si petite surface alors surface mini 9m2 habituellement matin soir 22 juillet 2019 possibilité reloger responsable hotel souhaite déplacer rencontrer malgres demande dont a fait part hote accueil agent a sorti pochette laquelle surface indique 117m2 couloir sdb suppose préfère sourire indique conditions normales accueil paris sejour parisien oublier côté hôtel risque perdre chambre moins bouteille eau arrivee,1
1894,ibis Paris Grands Boulevards Opera 9eme, venu formation lhôtel bien situé proximité plusieurs restaurants pizzerias crêperie lhôtel moderne lit confortable salle bain très bien contre sent très attendu idem sortie où malgré check in out facture débit carte envoyé email avant partie redemandé chambre jétais etc a quoi sert service si cest retenir nouveau,0
1895,ibis Paris Grands Boulevards Opera 9eme, chambre très chère très petite pose valise lit confortable réceptioniste très aimable problème carte lascenseur jai déranger deux fois personne seul petit déjeuner correct,1
1896,ibis Paris Grands Boulevards Opera 9eme, très bon accueil personnel sympa très bien situé rester plein coeur paris jai beaucoup aimé décoration lentrée ainsi celle chambres cest très moderne rapport qualitéprix tout fait correct recommande sans hésiter,0
1897,ibis Paris Grands Boulevards Opera 9eme, hôtel rénové veut très charmant service top petit déjeuner réception employé dentretien super petit déjeuner offre diverse qualité recommande vivement cet endroit,0
1898,ibis Paris Grands Boulevards Opera 9eme, jai fait difficile expérience dun hôtel sans hospitalité hôtel sans scrupules fait semblant réparer climatisation durant absence promesse échange chambre cas dimpossibilité plutôt dêtre honnête proposition financière laisser annuler hôtel indigne dun ibis,1
1899,ibis Paris Grands Boulevards Opera 9eme, très belle surprise hôtel très bien situé accueil agréable rendu très rapide grâce online checkin fast checkout très bon rapport qualité prix grande chambre double lits jumeaux lécart bruit rue a recommander,0
1900,ibis Paris Grands Boulevards Opera 9eme, hotel proche montmartre stations metro personnel ultra sympathique salle petit déjeuner super seul hic taille chambre nuit nest grave rue travaux peut garer double file parking loin prix préférentiel clients lhotel 25€ lieu 35€ journée bizarrement tant mieux parking fait payer 95€ si devais retourner a paris choisirais nouveau cet hotel,0
1901,ibis Paris Grands Boulevards Opera 9eme, hotel bien placé 9eme personnel très sympa accueillant seul bémol taille salle petit déjeuner petite vite remplie a partir 8h30 dame recharge buffet toute seule donc attend peu plateaux fromage chacuterie,0
1902,ibis Paris Grands Boulevards Opera 9eme, accueil parfait arrivés minuit personnel attendait 2 chambres contiguës confortables conformes demande dernier étage très calme hôtel super central proximité tout rer métro ´ nickel visiter facile d’accès depuis toutes gares très bon rapport qualité prix petit déjeuner varié salle rdc a entière refaite bien plus chaleureux anciennes photos déposés tripadvisor petites tables fauteuils croissants pains variés sucré salé tout recommande fortement reviendra quartier super sympa soir grande variété restaurants,0
1903,ibis Paris Grands Boulevards Opera 9eme, accueil excellent personnel attentif a confort a bien être chambres très bien lhôtel magnifiquement placé centre paris bonheur,0
1904,ibis Paris Grands Boulevards Opera 9eme, hotel recemment rénové super déco design cosy réception dématérialisée comme mal dhôtel groupe ibis donne accueil super sympa équipe jeune reception ouverte 24h24 emplacement idéal près grands boulevards plusieurs stations metro a proximité chambre propre super literie salle petit dejeuner sous verrière bon buffet bien demarrer journée,0
1905,ibis Paris Grands Boulevards Opera 9eme, bien peut mieux faire javais demandé chambre éloignée l’ascenseur nétait vraiment cas jai changement chambre bien seulement fallait pencher tête douche prendre décroché mur vraiment mal conçu dommage reste rien dire personnel accueillant aimable petit déjeuner correct personne très serviable merci,0
1906,ibis Paris Grands Boulevards Opera 9eme, changement système daccueil client sans comptoir ni personne clairement identifiée nest absolument agréable ni pertinent etre amené validé procédure prise chambre beau milieu hall entouré personnes certes toutes respectables nont entrer intimité nest hauteur réputation chaîne effectivement cela doit coter moins chersurtout prix chambres na baissé dommage virage,1
1907,ibis Paris Grands Boulevards Opera 9eme, 2 nuits passées réception car travaux arrivés 13h30 chambres dispo partir 12h00 réceptionniste dit quil ny a chambre libre quil va renseigner dit chose personne avant a attribué chambre chose sais si cest pratique habituelle cest assez désagréable dentendre dire quil ny a chambre libre peine arrivés quand vient passer matinée transports bref chambre petite vue cour entourée limmeuble petitdéjeuner mal si arrive après 8h30 ny a plus salade fruits,1
1908,ibis Paris Grands Boulevards Opera 9eme, hôtel agréable malgré travaux personnel accueillant serviable plafonds peu bas 6eme étage personnes plus 185 bien insonorisé chambres agréables bien restaurées petit déjeuner complet bon,0
1909,ibis Paris Grands Boulevards Opera 9eme, direction lhotel a décidé couper climatisation chambres fournir quun ventilateur demande allez rafraîchir chambre chaude simple ventilateur inadmissible quand voit prix chambre surtout quelle vendue comme climatisée,1
1910,ibis Paris Grands Boulevards Opera 9eme, jy séjourne régulièrement jaurai aimé être informé lhôtel travaux accueil check in check out couloirpas réception sinon établissement propre très bon petit déjeuner employée sympathique dune très grande correction,1
